fname,label,aso_id,manually_verified,noisy_small
340225.wav,Walk_or_footsteps,/m/07pbtc8,1,0
32635.wav,Walk_or_footsteps,/m/07pbtc8,1,0
32642.wav,Walk_or_footsteps,/m/07pbtc8,1,0
32643.wav,Walk_or_footsteps,/m/07pbtc8,1,0
32646.wav,Walk_or_footsteps,/m/07pbtc8,1,0
32644.wav,Walk_or_footsteps,/m/07pbtc8,1,0
416967.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232960.wav,Walk_or_footsteps,/m/07pbtc8,0,0
214005.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272109.wav,Walk_or_footsteps,/m/07pbtc8,0,0
380812.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232663.wav,Walk_or_footsteps,/m/07pbtc8,0,0
17651.wav,Walk_or_footsteps,/m/07pbtc8,0,0
151229.wav,Walk_or_footsteps,/m/07pbtc8,0,0
388580.wav,Walk_or_footsteps,/m/07pbtc8,0,0
38872.wav,Walk_or_footsteps,/m/07pbtc8,0,0
187113.wav,Walk_or_footsteps,/m/07pbtc8,0,0
119912.wav,Walk_or_footsteps,/m/07pbtc8,0,0
422976.wav,Walk_or_footsteps,/m/07pbtc8,0,0
153440.wav,Walk_or_footsteps,/m/07pbtc8,0,0
217815.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40677.wav,Walk_or_footsteps,/m/07pbtc8,0,0
253683.wav,Walk_or_footsteps,/m/07pbtc8,0,0
43761.wav,Walk_or_footsteps,/m/07pbtc8,0,0
360459.wav,Walk_or_footsteps,/m/07pbtc8,0,1
353381.wav,Walk_or_footsteps,/m/07pbtc8,0,0
31777.wav,Walk_or_footsteps,/m/07pbtc8,0,0
250940.wav,Walk_or_footsteps,/m/07pbtc8,0,0
75265.wav,Walk_or_footsteps,/m/07pbtc8,0,0
432552.wav,Walk_or_footsteps,/m/07pbtc8,0,0
191518.wav,Walk_or_footsteps,/m/07pbtc8,0,0
70111.wav,Walk_or_footsteps,/m/07pbtc8,0,0
338144.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272102.wav,Walk_or_footsteps,/m/07pbtc8,0,0
148795.wav,Walk_or_footsteps,/m/07pbtc8,0,0
412782.wav,Walk_or_footsteps,/m/07pbtc8,0,0
340454.wav,Walk_or_footsteps,/m/07pbtc8,0,0
421135.wav,Walk_or_footsteps,/m/07pbtc8,0,0
207260.wav,Walk_or_footsteps,/m/07pbtc8,0,0
39944.wav,Walk_or_footsteps,/m/07pbtc8,0,0
408013.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94340.wav,Walk_or_footsteps,/m/07pbtc8,0,0
210169.wav,Walk_or_footsteps,/m/07pbtc8,0,0
430171.wav,Walk_or_footsteps,/m/07pbtc8,0,0
217476.wav,Walk_or_footsteps,/m/07pbtc8,0,0
395610.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264621.wav,Walk_or_footsteps,/m/07pbtc8,0,0
392511.wav,Walk_or_footsteps,/m/07pbtc8,0,0
100651.wav,Walk_or_footsteps,/m/07pbtc8,0,0
429796.wav,Walk_or_footsteps,/m/07pbtc8,0,0
369641.wav,Walk_or_footsteps,/m/07pbtc8,0,0
385802.wav,Walk_or_footsteps,/m/07pbtc8,0,0
137729.wav,Walk_or_footsteps,/m/07pbtc8,0,0
415635.wav,Walk_or_footsteps,/m/07pbtc8,0,0
408597.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94331.wav,Walk_or_footsteps,/m/07pbtc8,0,0
393871.wav,Walk_or_footsteps,/m/07pbtc8,0,0
340000.wav,Walk_or_footsteps,/m/07pbtc8,0,0
411540.wav,Walk_or_footsteps,/m/07pbtc8,0,0
419177.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272278.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40675.wav,Walk_or_footsteps,/m/07pbtc8,0,0
91042.wav,Walk_or_footsteps,/m/07pbtc8,0,0
429801.wav,Walk_or_footsteps,/m/07pbtc8,0,0
277715.wav,Walk_or_footsteps,/m/07pbtc8,0,0
250122.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94339.wav,Walk_or_footsteps,/m/07pbtc8,0,0
208531.wav,Walk_or_footsteps,/m/07pbtc8,0,0
170505.wav,Walk_or_footsteps,/m/07pbtc8,0,0
51145.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272557.wav,Walk_or_footsteps,/m/07pbtc8,0,0
200322.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232692.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273366.wav,Walk_or_footsteps,/m/07pbtc8,0,0
337702.wav,Walk_or_footsteps,/m/07pbtc8,0,0
388894.wav,Walk_or_footsteps,/m/07pbtc8,0,0
360554.wav,Walk_or_footsteps,/m/07pbtc8,0,0
202273.wav,Walk_or_footsteps,/m/07pbtc8,0,1
386715.wav,Walk_or_footsteps,/m/07pbtc8,0,0
340010.wav,Walk_or_footsteps,/m/07pbtc8,0,0
222454.wav,Walk_or_footsteps,/m/07pbtc8,0,0
420252.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428391.wav,Walk_or_footsteps,/m/07pbtc8,0,1
349107.wav,Walk_or_footsteps,/m/07pbtc8,0,0
328338.wav,Walk_or_footsteps,/m/07pbtc8,0,0
271872.wav,Walk_or_footsteps,/m/07pbtc8,0,0
321447.wav,Walk_or_footsteps,/m/07pbtc8,0,0
369837.wav,Walk_or_footsteps,/m/07pbtc8,0,0
255249.wav,Walk_or_footsteps,/m/07pbtc8,0,0
25526.wav,Walk_or_footsteps,/m/07pbtc8,0,0
401347.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264657.wav,Walk_or_footsteps,/m/07pbtc8,0,1
147641.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40686.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272099.wav,Walk_or_footsteps,/m/07pbtc8,0,0
427174.wav,Walk_or_footsteps,/m/07pbtc8,0,0
85651.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94637.wav,Walk_or_footsteps,/m/07pbtc8,0,0
156197.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232536.wav,Walk_or_footsteps,/m/07pbtc8,0,0
91260.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272561.wav,Walk_or_footsteps,/m/07pbtc8,0,0
371311.wav,Walk_or_footsteps,/m/07pbtc8,0,0
365498.wav,Walk_or_footsteps,/m/07pbtc8,0,0
257677.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264646.wav,Walk_or_footsteps,/m/07pbtc8,0,0
197400.wav,Walk_or_footsteps,/m/07pbtc8,0,1
365594.wav,Walk_or_footsteps,/m/07pbtc8,0,0
398784.wav,Walk_or_footsteps,/m/07pbtc8,0,0
257042.wav,Walk_or_footsteps,/m/07pbtc8,0,0
429344.wav,Walk_or_footsteps,/m/07pbtc8,0,0
22517.wav,Walk_or_footsteps,/m/07pbtc8,0,0
339791.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428382.wav,Walk_or_footsteps,/m/07pbtc8,0,0
131473.wav,Walk_or_footsteps,/m/07pbtc8,0,1
363861.wav,Walk_or_footsteps,/m/07pbtc8,0,0
117956.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94323.wav,Walk_or_footsteps,/m/07pbtc8,0,0
148797.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273413.wav,Walk_or_footsteps,/m/07pbtc8,0,0
119522.wav,Walk_or_footsteps,/m/07pbtc8,0,0
99591.wav,Walk_or_footsteps,/m/07pbtc8,0,1
272513.wav,Walk_or_footsteps,/m/07pbtc8,0,0
425683.wav,Walk_or_footsteps,/m/07pbtc8,0,0
346174.wav,Walk_or_footsteps,/m/07pbtc8,0,0
91568.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272287.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264726.wav,Walk_or_footsteps,/m/07pbtc8,0,1
148790.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273394.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273125.wav,Walk_or_footsteps,/m/07pbtc8,0,0
60853.wav,Walk_or_footsteps,/m/07pbtc8,0,0
186011.wav,Walk_or_footsteps,/m/07pbtc8,0,0
326543.wav,Walk_or_footsteps,/m/07pbtc8,0,0
371273.wav,Walk_or_footsteps,/m/07pbtc8,0,0
168773.wav,Walk_or_footsteps,/m/07pbtc8,0,0
386707.wav,Walk_or_footsteps,/m/07pbtc8,0,0
59592.wav,Walk_or_footsteps,/m/07pbtc8,0,0
209760.wav,Walk_or_footsteps,/m/07pbtc8,0,0
266522.wav,Walk_or_footsteps,/m/07pbtc8,0,0
91038.wav,Walk_or_footsteps,/m/07pbtc8,0,0
386687.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264718.wav,Walk_or_footsteps,/m/07pbtc8,0,0
106733.wav,Walk_or_footsteps,/m/07pbtc8,0,0
270417.wav,Walk_or_footsteps,/m/07pbtc8,0,0
164491.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40661.wav,Walk_or_footsteps,/m/07pbtc8,0,0
152793.wav,Walk_or_footsteps,/m/07pbtc8,0,0
200185.wav,Walk_or_footsteps,/m/07pbtc8,0,0
386028.wav,Walk_or_footsteps,/m/07pbtc8,0,0
195134.wav,Walk_or_footsteps,/m/07pbtc8,0,0
208101.wav,Walk_or_footsteps,/m/07pbtc8,0,0
406749.wav,Walk_or_footsteps,/m/07pbtc8,0,0
242190.wav,Walk_or_footsteps,/m/07pbtc8,0,0
87521.wav,Walk_or_footsteps,/m/07pbtc8,0,0
207265.wav,Walk_or_footsteps,/m/07pbtc8,0,0
124061.wav,Walk_or_footsteps,/m/07pbtc8,0,0
256787.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428801.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264679.wav,Walk_or_footsteps,/m/07pbtc8,0,0
216880.wav,Walk_or_footsteps,/m/07pbtc8,0,0
360800.wav,Walk_or_footsteps,/m/07pbtc8,0,0
189231.wav,Walk_or_footsteps,/m/07pbtc8,0,0
138472.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94329.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272273.wav,Walk_or_footsteps,/m/07pbtc8,0,0
195540.wav,Walk_or_footsteps,/m/07pbtc8,0,0
425668.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428985.wav,Walk_or_footsteps,/m/07pbtc8,0,0
389658.wav,Walk_or_footsteps,/m/07pbtc8,0,0
41582.wav,Walk_or_footsteps,/m/07pbtc8,0,0
427617.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272553.wav,Walk_or_footsteps,/m/07pbtc8,0,0
278924.wav,Walk_or_footsteps,/m/07pbtc8,0,0
104081.wav,Walk_or_footsteps,/m/07pbtc8,0,0
197781.wav,Walk_or_footsteps,/m/07pbtc8,0,0
166301.wav,Walk_or_footsteps,/m/07pbtc8,0,0
360561.wav,Walk_or_footsteps,/m/07pbtc8,0,0
218164.wav,Walk_or_footsteps,/m/07pbtc8,0,0
99713.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273109.wav,Walk_or_footsteps,/m/07pbtc8,0,0
409243.wav,Walk_or_footsteps,/m/07pbtc8,0,0
176629.wav,Walk_or_footsteps,/m/07pbtc8,0,0
62657.wav,Walk_or_footsteps,/m/07pbtc8,0,0
109083.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272511.wav,Walk_or_footsteps,/m/07pbtc8,0,0
390579.wav,Walk_or_footsteps,/m/07pbtc8,0,0
176123.wav,Walk_or_footsteps,/m/07pbtc8,0,0
412786.wav,Walk_or_footsteps,/m/07pbtc8,0,0
379287.wav,Walk_or_footsteps,/m/07pbtc8,0,0
419167.wav,Walk_or_footsteps,/m/07pbtc8,0,0
215081.wav,Walk_or_footsteps,/m/07pbtc8,0,0
94342.wav,Walk_or_footsteps,/m/07pbtc8,0,0
58511.wav,Walk_or_footsteps,/m/07pbtc8,0,0
414336.wav,Walk_or_footsteps,/m/07pbtc8,0,0
232822.wav,Walk_or_footsteps,/m/07pbtc8,0,0
428787.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273102.wav,Walk_or_footsteps,/m/07pbtc8,0,0
421130.wav,Walk_or_footsteps,/m/07pbtc8,0,0
426357.wav,Walk_or_footsteps,/m/07pbtc8,0,0
406745.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40629.wav,Walk_or_footsteps,/m/07pbtc8,0,0
278929.wav,Walk_or_footsteps,/m/07pbtc8,0,0
258021.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264624.wav,Walk_or_footsteps,/m/07pbtc8,0,0
316922.wav,Walk_or_footsteps,/m/07pbtc8,0,0
386692.wav,Walk_or_footsteps,/m/07pbtc8,0,0
419453.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40644.wav,Walk_or_footsteps,/m/07pbtc8,0,0
160595.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264647.wav,Walk_or_footsteps,/m/07pbtc8,0,0
181575.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40688.wav,Walk_or_footsteps,/m/07pbtc8,0,0
204920.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272543.wav,Walk_or_footsteps,/m/07pbtc8,0,0
109593.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273407.wav,Walk_or_footsteps,/m/07pbtc8,0,0
199885.wav,Walk_or_footsteps,/m/07pbtc8,0,0
364830.wav,Walk_or_footsteps,/m/07pbtc8,0,0
263005.wav,Walk_or_footsteps,/m/07pbtc8,0,0
339345.wav,Walk_or_footsteps,/m/07pbtc8,0,0
189852.wav,Walk_or_footsteps,/m/07pbtc8,0,0
40678.wav,Walk_or_footsteps,/m/07pbtc8,0,0
406693.wav,Walk_or_footsteps,/m/07pbtc8,0,0
184150.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264695.wav,Walk_or_footsteps,/m/07pbtc8,0,1
137811.wav,Walk_or_footsteps,/m/07pbtc8,0,0
233016.wav,Walk_or_footsteps,/m/07pbtc8,0,0
271938.wav,Walk_or_footsteps,/m/07pbtc8,0,0
168013.wav,Walk_or_footsteps,/m/07pbtc8,0,0
364878.wav,Walk_or_footsteps,/m/07pbtc8,0,0
57801.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264643.wav,Walk_or_footsteps,/m/07pbtc8,0,1
184578.wav,Walk_or_footsteps,/m/07pbtc8,0,0
254554.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272547.wav,Walk_or_footsteps,/m/07pbtc8,0,0
154707.wav,Walk_or_footsteps,/m/07pbtc8,0,0
167680.wav,Walk_or_footsteps,/m/07pbtc8,0,0
93977.wav,Walk_or_footsteps,/m/07pbtc8,0,0
260114.wav,Walk_or_footsteps,/m/07pbtc8,0,0
391983.wav,Walk_or_footsteps,/m/07pbtc8,0,0
353261.wav,Walk_or_footsteps,/m/07pbtc8,0,0
44712.wav,Walk_or_footsteps,/m/07pbtc8,0,0
269858.wav,Walk_or_footsteps,/m/07pbtc8,0,0
369639.wav,Walk_or_footsteps,/m/07pbtc8,0,0
154721.wav,Walk_or_footsteps,/m/07pbtc8,0,0
409775.wav,Walk_or_footsteps,/m/07pbtc8,0,0
330887.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272313.wav,Walk_or_footsteps,/m/07pbtc8,0,0
98701.wav,Walk_or_footsteps,/m/07pbtc8,0,0
419449.wav,Walk_or_footsteps,/m/07pbtc8,0,0
28661.wav,Walk_or_footsteps,/m/07pbtc8,0,0
56362.wav,Walk_or_footsteps,/m/07pbtc8,0,0
73109.wav,Walk_or_footsteps,/m/07pbtc8,0,0
404799.wav,Walk_or_footsteps,/m/07pbtc8,0,0
203564.wav,Walk_or_footsteps,/m/07pbtc8,0,0
419452.wav,Walk_or_footsteps,/m/07pbtc8,0,0
384100.wav,Walk_or_footsteps,/m/07pbtc8,0,0
406748.wav,Walk_or_footsteps,/m/07pbtc8,0,0
388327.wav,Walk_or_footsteps,/m/07pbtc8,0,0
119766.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272086.wav,Walk_or_footsteps,/m/07pbtc8,0,0
392873.wav,Walk_or_footsteps,/m/07pbtc8,0,0
126870.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272544.wav,Walk_or_footsteps,/m/07pbtc8,0,0
369835.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273101.wav,Walk_or_footsteps,/m/07pbtc8,0,0
138343.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264699.wav,Walk_or_footsteps,/m/07pbtc8,0,0
342235.wav,Walk_or_footsteps,/m/07pbtc8,0,0
103971.wav,Walk_or_footsteps,/m/07pbtc8,0,1
419488.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264705.wav,Walk_or_footsteps,/m/07pbtc8,0,0
415301.wav,Walk_or_footsteps,/m/07pbtc8,0,0
166502.wav,Walk_or_footsteps,/m/07pbtc8,0,0
367234.wav,Walk_or_footsteps,/m/07pbtc8,0,1
398266.wav,Walk_or_footsteps,/m/07pbtc8,0,0
423147.wav,Walk_or_footsteps,/m/07pbtc8,0,0
319209.wav,Walk_or_footsteps,/m/07pbtc8,0,0
32645.wav,Walk_or_footsteps,/m/07pbtc8,0,0
412747.wav,Walk_or_footsteps,/m/07pbtc8,0,0
138066.wav,Walk_or_footsteps,/m/07pbtc8,0,0
393435.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264686.wav,Walk_or_footsteps,/m/07pbtc8,0,0
434551.wav,Walk_or_footsteps,/m/07pbtc8,0,0
266517.wav,Walk_or_footsteps,/m/07pbtc8,0,0
270422.wav,Walk_or_footsteps,/m/07pbtc8,0,0
167753.wav,Walk_or_footsteps,/m/07pbtc8,0,0
392794.wav,Walk_or_footsteps,/m/07pbtc8,0,0
73094.wav,Walk_or_footsteps,/m/07pbtc8,0,0
218314.wav,Walk_or_footsteps,/m/07pbtc8,0,0
422855.wav,Walk_or_footsteps,/m/07pbtc8,0,0
119913.wav,Walk_or_footsteps,/m/07pbtc8,0,0
398782.wav,Walk_or_footsteps,/m/07pbtc8,0,0
178719.wav,Walk_or_footsteps,/m/07pbtc8,0,0
349102.wav,Walk_or_footsteps,/m/07pbtc8,0,0
377317.wav,Walk_or_footsteps,/m/07pbtc8,0,0
429800.wav,Walk_or_footsteps,/m/07pbtc8,0,0
217983.wav,Walk_or_footsteps,/m/07pbtc8,0,0
90173.wav,Walk_or_footsteps,/m/07pbtc8,0,0
174510.wav,Walk_or_footsteps,/m/07pbtc8,0,0
67115.wav,Walk_or_footsteps,/m/07pbtc8,0,0
393001.wav,Walk_or_footsteps,/m/07pbtc8,0,0
369779.wav,Walk_or_footsteps,/m/07pbtc8,0,0
152788.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273404.wav,Walk_or_footsteps,/m/07pbtc8,0,1
419111.wav,Walk_or_footsteps,/m/07pbtc8,0,0
379150.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264890.wav,Walk_or_footsteps,/m/07pbtc8,0,0
427738.wav,Walk_or_footsteps,/m/07pbtc8,0,0
236892.wav,Walk_or_footsteps,/m/07pbtc8,0,0
25520.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272556.wav,Walk_or_footsteps,/m/07pbtc8,0,0
217958.wav,Walk_or_footsteps,/m/07pbtc8,0,0
239445.wav,Walk_or_footsteps,/m/07pbtc8,0,0
270413.wav,Walk_or_footsteps,/m/07pbtc8,0,0
210573.wav,Walk_or_footsteps,/m/07pbtc8,0,1
138027.wav,Walk_or_footsteps,/m/07pbtc8,0,0
273406.wav,Walk_or_footsteps,/m/07pbtc8,0,0
243499.wav,Walk_or_footsteps,/m/07pbtc8,0,0
22159.wav,Walk_or_footsteps,/m/07pbtc8,0,0
390570.wav,Walk_or_footsteps,/m/07pbtc8,0,0
264660.wav,Walk_or_footsteps,/m/07pbtc8,0,1
271891.wav,Walk_or_footsteps,/m/07pbtc8,0,0
398732.wav,Walk_or_footsteps,/m/07pbtc8,0,0
362609.wav,Walk_or_footsteps,/m/07pbtc8,0,0
422686.wav,Walk_or_footsteps,/m/07pbtc8,0,0
217964.wav,Walk_or_footsteps,/m/07pbtc8,0,0
160593.wav,Walk_or_footsteps,/m/07pbtc8,0,0
272301.wav,Walk_or_footsteps,/m/07pbtc8,0,0
263917.wav,Walk_or_footsteps,/m/07pbtc8,0,0
422858.wav,Walk_or_footsteps,/m/07pbtc8,0,0
340230.wav,Walk_or_footsteps,/m/07pbtc8,0,0
98706.wav,Walk_or_footsteps,/m/07pbtc8,0,0
411800.wav,Walk_or_footsteps,/m/07pbtc8,0,0
405427.wav,Coin_(dropping),/m/0242l,1,0
154410.wav,Coin_(dropping),/m/0242l,1,0
153364.wav,Coin_(dropping),/m/0242l,1,0
130105.wav,Coin_(dropping),/m/0242l,1,0
410840.wav,Coin_(dropping),/m/0242l,1,0
186356.wav,Coin_(dropping),/m/0242l,1,0
419469.wav,Coin_(dropping),/m/0242l,1,0
119441.wav,Coin_(dropping),/m/0242l,1,0
181905.wav,Coin_(dropping),/m/0242l,1,0
160502.wav,Coin_(dropping),/m/0242l,1,0
119832.wav,Coin_(dropping),/m/0242l,1,0
379057.wav,Coin_(dropping),/m/0242l,1,0
162192.wav,Coin_(dropping),/m/0242l,1,0
124522.wav,Coin_(dropping),/m/0242l,1,0
188754.wav,Coin_(dropping),/m/0242l,1,0
19778.wav,Coin_(dropping),/m/0242l,1,0
195782.wav,Coin_(dropping),/m/0242l,1,0
233401.wav,Coin_(dropping),/m/0242l,1,0
240780.wav,Coin_(dropping),/m/0242l,1,0
319631.wav,Coin_(dropping),/m/0242l,1,0
232557.wav,Coin_(dropping),/m/0242l,1,0
133856.wav,Coin_(dropping),/m/0242l,1,0
235268.wav,Coin_(dropping),/m/0242l,1,0
327500.wav,Coin_(dropping),/m/0242l,1,0
52221.wav,Coin_(dropping),/m/0242l,1,0
233485.wav,Coin_(dropping),/m/0242l,1,0
85164.wav,Coin_(dropping),/m/0242l,1,0
184692.wav,Coin_(dropping),/m/0242l,1,0
195601.wav,Coin_(dropping),/m/0242l,1,0
195604.wav,Coin_(dropping),/m/0242l,1,0
257347.wav,Coin_(dropping),/m/0242l,1,0
257346.wav,Coin_(dropping),/m/0242l,1,0
391942.wav,Coin_(dropping),/m/0242l,1,0
391951.wav,Coin_(dropping),/m/0242l,1,0
232549.wav,Coin_(dropping),/m/0242l,1,0
232552.wav,Coin_(dropping),/m/0242l,1,0
120019.wav,Coin_(dropping),/m/0242l,1,0
120034.wav,Coin_(dropping),/m/0242l,1,0
264987.wav,Coin_(dropping),/m/0242l,1,0
265011.wav,Coin_(dropping),/m/0242l,1,0
360739.wav,Coin_(dropping),/m/0242l,1,0
360763.wav,Coin_(dropping),/m/0242l,1,0
364848.wav,Coin_(dropping),/m/0242l,1,0
364850.wav,Coin_(dropping),/m/0242l,1,0
235481.wav,Coin_(dropping),/m/0242l,1,0
235480.wav,Coin_(dropping),/m/0242l,1,0
329031.wav,Coin_(dropping),/m/0242l,1,0
329032.wav,Coin_(dropping),/m/0242l,1,0
132938.wav,Coin_(dropping),/m/0242l,1,0
132939.wav,Coin_(dropping),/m/0242l,1,0
29643.wav,Coin_(dropping),/m/0242l,1,0
29649.wav,Coin_(dropping),/m/0242l,1,0
