epoch, loss, training accuracy, test accuracy
123,0.8853224866040104,0.77371067,65.99788806758184
124,0.8888582639760905,0.77248687,66.10348468848997
125,0.8813717537826592,0.77502185,66.2090813093981
126,0.8869105689175479,0.7716783,65.68109820485745
127,0.8820928815361503,0.77316433,66.63146779303062
128,0.8864689576875914,0.7736888,66.31467793030623
129,0.8772965653792961,0.7782998,65.78669482576558
130,0.8899610114264321,0.77189684,66.10348468848997
131,0.8807312413529083,0.7750874,65.78669482576558
132,0.8895359876272562,0.77082604,65.89229144667371
133,0.8841298585171466,0.77403843,66.52587117212249
134,0.8805341789772461,0.7723995,66.31467793030623
135,0.8845148926014667,0.77329546,66.2090813093981
136,0.8808787262523091,0.77403843,65.68109820485745
137,0.8823585446064289,0.7738199,66.31467793030623
138,0.8843247491162973,0.77036715,66.31467793030623
139,0.8796584155176069,0.77482516,65.89229144667371
140,0.8839213061165976,0.77222466,66.31467793030623
141,0.8781081558941127,0.7750437,65.78669482576558
142,0.8719317881377426,0.77690125,66.52587117212249
143,0.8797321803919919,0.7720061,66.63146779303062
144,0.8840614491409355,0.7723339,65.99788806758184
145,0.8774566065181385,0.7747159,66.31467793030623
146,0.8776283054918675,0.77185315,65.89229144667371
147,0.8804316864147053,0.77148163,66.42027455121436
148,0.8795651774306398,0.77497816,65.99788806758184
149,0.8819316681448396,0.77436626,66.2090813093981
150,0.882440537422687,0.77416956,66.10348468848997
151,0.8788022168032773,0.77312064,66.31467793030623
152,0.8763426273019164,0.77355766,65.99788806758184
153,0.8804515825284944,0.77633303,66.2090813093981
154,0.878890749541196,0.7761145,66.10348468848997
155,0.8797400943882816,0.775743,66.10348468848997
156,0.8784351795703381,0.7746941,65.57550158394932
157,0.8789974410217125,0.7750437,65.99788806758184
158,0.8765803765583705,0.7740603,65.89229144667371
159,0.8806364160317641,0.7732299,65.99788806758184
160,0.8827550687156357,0.77062935,66.2090813093981
161,0.8782576514290763,0.7744755,65.57550158394932
162,0.8830239272617794,0.7715691,65.99788806758184
163,0.8778550709877815,0.7738855,65.89229144667371
164,0.8768328394089545,0.7748689,66.31467793030623
165,0.8802997988420767,0.7739729,66.42027455121436
166,0.8755354918800033,0.7757867,66.10348468848997
167,0.878508237108484,0.77482516,65.78669482576558
168,0.9005158609443611,0.76741695,66.10348468848997
169,0.9056402844982547,0.76676136,66.10348468848997
170,0.903805701799326,0.76761365,65.68109820485745
171,0.9017337907444347,0.76807255,65.57550158394932
172,0.9039318503199757,0.7647509,65.46990496304119
173,0.9009396470510043,0.7703453,65.99788806758184
174,0.8948257878110125,0.77141607,66.42027455121436
175,0.903635720356361,0.7675262,65.89229144667371
176,0.904993521667027,0.7643357,66.2090813093981
177,0.8999359707732301,0.7661058,66.10348468848997
178,0.8947551900690253,0.7680507,66.31467793030623
179,0.8966516047090917,0.7678977,65.99788806758184
180,0.8971508118656132,0.7685096,66.31467793030623
181,0.8984963968083575,0.7692308,65.68109820485745
182,0.9022372455863686,0.7683785,65.89229144667371
183,0.9020585150985451,0.7677229,65.89229144667371
184,0.8984968605575028,0.77062935,66.10348468848997
185,0.8933223136655101,0.77128494,65.46990496304119
186,0.8964063135060397,0.7687063,65.89229144667371
187,0.8988377731163185,0.7675481,65.89229144667371
188,0.8928351801592154,0.77082604,65.89229144667371
189,0.895463187044317,0.77080417,65.99788806758184
190,0.8998579708012667,0.76934004,65.46990496304119
191,0.8958986203987281,0.7710883,65.57550158394932
192,0.8999365004626187,0.7660839,65.46990496304119
193,0.9003424047590136,0.7658217,65.78669482576558
194,0.8963079167412711,0.76931816,66.10348468848997
195,0.8970628932639435,0.7685533,65.57550158394932
196,0.8971418446594185,0.76890296,65.46990496304119
197,0.8954424260379551,0.76993006,65.57550158394932
198,0.898116710302713,0.76746064,65.25871172122491
199,0.8990671357908449,0.76678324,65.78669482576558
