epoch, loss, training accuracy, test accuracy
69,1.5472748681381865,0.5548732,63.78035902851109
70,1.5450887468311336,0.5510271,63.99155227032735
71,1.546612949137921,0.54971594,64.09714889123548
72,1.5442310688378929,0.5515297,63.99155227032735
73,1.543748669024114,0.5532124,64.09714889123548
74,1.5445125174689127,0.5531687,63.88595564941922
75,1.5416285818273372,0.5548951,64.73072861668426
76,1.532837684171183,0.55753934,64.09714889123548
77,1.5319230961632895,0.55437064,64.73072861668426
78,1.538756912071388,0.55332166,64.62513199577613
79,1.5336798756272643,0.5557474,63.99155227032735
80,1.53093483698118,0.5565559,64.41393875395988
81,1.5300086715004662,0.5565778,64.30834213305174
82,1.5339040377756932,0.5536495,64.62513199577613
83,1.5297062858834967,0.55673075,63.78035902851109
84,1.5280756391845383,0.5559222,64.62513199577613
85,1.5184796530049998,0.5584572,64.83632523759239
86,1.5276092971121515,0.55712414,64.20274551214361
87,1.522196500618141,0.560118,64.30834213305174
88,1.5294988708896238,0.55690557,64.51953537486801
89,1.5190153143622658,0.5603147,64.09714889123548
90,1.5260998757569106,0.5580201,63.99155227032735
91,1.5173474977066468,0.5591346,64.51953537486801
92,1.5186456370186971,0.55939686,64.41393875395988
93,1.5179712307203066,0.56055504,64.73072861668426
94,1.5214456221440456,0.5588724,64.41393875395988
95,1.5179732306020244,0.5614292,64.51953537486801
96,1.5110121513580108,0.56680506,64.51953537486801
97,1.5172070043070334,0.55893797,65.46990496304119
98,1.5122129610368422,0.5638112,65.1531151003168
99,1.5050335445604124,0.56324303,63.99155227032735
100,1.5060145241397245,0.5637238,64.20274551214361
101,1.5055804414349003,0.56531906,64.20274551214361
102,1.5077471276263257,0.5628278,64.51953537486801
103,1.5078176313346916,0.56156033,64.30834213305174
104,1.5092469762255263,0.5595717,64.20274551214361
105,1.5078720657975524,0.5620411,64.41393875395988
106,1.5056473853704813,0.5617133,64.51953537486801
107,1.5084765104980735,0.5628715,64.30834213305174
108,1.5038143049586903,0.5650568,64.62513199577613
109,1.505534405975075,0.56326485,65.04751847940867
110,1.5113818608797513,0.5613855,64.51953537486801
111,1.5144929370680056,0.5611014,64.62513199577613
112,1.5125291337500086,0.5617133,64.62513199577613
113,1.5084427551789716,0.563986,64.62513199577613
114,1.5159665596235048,0.56265295,64.73072861668426
115,1.5056603363343886,0.561604,64.51953537486801
116,1.505132158819612,0.56210667,64.73072861668426
117,1.5145712172234809,0.56223774,64.51953537486801
118,1.5055020130597627,0.5629808,64.94192185850054
119,1.5066528615418013,0.5637893,64.73072861668426
120,1.5170616686760963,0.55841345,64.41393875395988
121,1.5143811714399111,0.5635271,65.1531151003168
122,1.503520462062809,0.56621504,65.04751847940867
123,1.50909110799536,0.56276226,64.62513199577613
124,1.5099090622855234,0.5620411,64.51953537486801
125,1.5057560814010513,0.5641827,65.1531151003168
126,1.508492791319227,0.5627404,64.83632523759239
127,1.5092791237197556,0.5620629,64.51953537486801
128,1.5052440518265837,0.56424826,64.83632523759239
129,1.505010316588662,0.5611014,64.94192185850054
130,1.5070403334144111,0.56405157,64.51953537486801
131,1.5051034593081976,0.5630682,64.94192185850054
132,1.5072458715705606,0.5611888,64.73072861668426
133,1.502234610727617,0.56512237,64.94192185850054
134,1.5079989990154345,0.564139,65.04751847940867
135,1.507784270406603,0.5629589,64.73072861668426
136,1.5058584236598516,0.5625,64.73072861668426
137,1.5058157565710428,0.56241256,65.1531151003168
138,1.5074413864762632,0.5645542,64.20274551214361
139,1.5092328788517237,0.56341785,64.51953537486801
140,1.5072031763050107,0.5622815,64.41393875395988
141,1.5079464532278635,0.56289333,64.94192185850054
142,1.5062858973349724,0.5642264,64.73072861668426
143,1.4995615872469816,0.5643138,65.36430834213304
144,1.5066569598404678,0.5640297,64.51953537486801
145,1.5069735390323025,0.5621722,64.94192185850054
146,1.506351755549024,0.56387675,64.94192185850054
147,1.5094176229063447,0.5612762,64.83632523759239
148,1.5166926088866655,0.55989945,64.94192185850054
149,1.514549423931362,0.56317747,64.83632523759239
150,1.5129251915258128,0.5611888,64.51953537486801
151,1.516074900193648,0.5631993,64.62513199577613
152,1.5094611448007864,0.56322116,64.83632523759239
153,1.5124302250522,0.5628715,64.41393875395988
154,1.5128064067213685,0.5620629,65.1531151003168
155,1.514220803767651,0.56289333,64.83632523759239
156,1.5146045449730399,0.5612762,64.83632523759239
157,1.508881007041131,0.5639423,65.36430834213304
158,1.515619511704345,0.56116694,64.41393875395988
159,1.5116483296547736,0.56346154,64.83632523759239
160,1.5097768805243752,0.5653846,64.62513199577613
161,1.5120373704216696,0.56131995,65.1531151003168
162,1.5116858268951203,0.5618444,64.62513199577613
163,1.5113055997795157,0.5587413,65.04751847940867
164,1.5125378818778725,0.5628715,64.94192185850054
165,1.5181125012311067,0.56048954,64.73072861668426
166,1.5134461287851935,0.5602273,65.04751847940867
167,1.5101089749302898,0.5605332,64.62513199577613
168,1.5068203045771673,0.5639423,64.94192185850054
169,1.5172238778401088,0.5620411,64.73072861668426
170,1.5124302200504116,0.563986,65.1531151003168
171,1.5106777561294449,0.5620629,65.46990496304119
172,1.518606161404323,0.559375,64.83632523759239
173,1.5071621908174528,0.5617133,64.51953537486801
174,1.5114801516899696,0.5628278,64.83632523759239
175,1.5096238889894285,0.5611888,64.41393875395988
176,1.5118112790834655,0.5618444,64.41393875395988
177,1.5127869682712154,0.56173515,65.04751847940867
178,1.5093338594570027,0.56055504,64.62513199577613
179,1.5129833896676976,0.5622159,64.73072861668426
180,1.513019346607315,0.56177884,64.83632523759239
181,1.5116246228451495,0.5616477,64.62513199577613
182,1.5096334985919766,0.563396,64.62513199577613
183,1.514634791954414,0.5594187,65.04751847940867
184,1.509335467198512,0.56405157,64.51953537486801
185,1.511799286962389,0.56300265,64.51953537486801
186,1.5109887101433495,0.56289333,64.83632523759239
187,1.515395498942662,0.56090474,64.94192185850054
188,1.5077858942371982,0.5650787,64.83632523759239
189,1.5108930309335669,0.56475085,64.94192185850054
190,1.509434807550657,0.56322116,64.94192185850054
191,1.5128387553708538,0.5612544,64.41393875395988
192,1.5069197138706287,0.5605988,64.94192185850054
193,1.5074560812303237,0.56453234,64.51953537486801
194,1.5113403717121043,0.56304634,64.51953537486801
195,1.5094888375355646,0.5635708,64.94192185850054
196,1.5089318612238745,0.5633304,64.62513199577613
197,1.514245945423633,0.5611888,64.62513199577613
198,1.5115061684921904,0.5636145,64.62513199577613
199,1.509710527883543,0.5644668,64.83632523759239
